"ID_Observacao","Estudo","Pais_Estudo","Status_Metabolico","Sexo_Animal","Peso_Corporal_kg","Consumo_MS_kg","Fracao_Perda_A","Modelo","MAPE","MAPE_log","MAPE_boxcox"
95,"Estudo_CQ","Grandvale","Crescimento","Boi",347,7.4,0.02132564841,"Modelo_4",1.15833333333333,0.146982190348643,0.150270915247199
95,"Estudo_CQ","Grandvale","Crescimento","Boi",347,7.4,0.02132564841,"Modelo_5",0.872652777777778,-0.136217536764145,-0.133471783166954
97,"Estudo_CQ","Grandvale","Crescimento","Boi",327,7.4,0.02262996942,"Modelo_1",0.477272727272727,-0.739667196194839,-0.663348891230285
97,"Estudo_CQ","Grandvale","Crescimento","Boi",327,7.4,0.02262996942,"Modelo_2",0.331772727272727,-1.10330510088882,-0.939295826424646
97,"Estudo_CQ","Grandvale","Crescimento","Boi",327,7.4,0.02262996942,"Modelo_3",0.644538636363636,-0.439220510589552,-0.411513504666714
97,"Estudo_CQ","Grandvale","Crescimento","Boi",327,7.4,0.02262996942,"Modelo_4",0.765909090909091,-0.266691796559945,-0.256302043105705
97,"Estudo_CQ","Grandvale","Crescimento","Boi",327,7.4,0.02262996942,"Modelo_5",0.509534090909091,-0.674258518039433,-0.610439432355435
98,"Estudo_CQ","Grandvale","Crescimento","Boi",335,7.6,0.02268656716,"Modelo_1",0.454945054945055,-0.787578625685581,-0.701451235982754
98,"Estudo_CQ","Grandvale","Crescimento","Boi",335,7.6,0.02268656716,"Modelo_2",0.308835164835165,-1.17494759155332,-0.990201260946865
98,"Estudo_CQ","Grandvale","Crescimento","Boi",335,7.6,0.02268656716,"Modelo_3",0.619334065934066,-0.479110465391157,-0.446270499901349
98,"Estudo_CQ","Grandvale","Crescimento","Boi",335,7.6,0.02268656716,"Modelo_4",0.753846153846154,-0.28256697178501,-0.270921725241459
98,"Estudo_CQ","Grandvale","Crescimento","Boi",335,7.6,0.02268656716,"Modelo_5",0.49336043956044,-0.706515257346564,-0.636661853868312
100,"Estudo_CQ","Grandvale","Crescimento","Boi",334,7.6,0.02275449102,"Modelo_1",0.285436893203884,-1.253734313885,-1.04493418748259
100,"Estudo_CQ","Grandvale","Crescimento","Boi",334,7.6,0.02275449102,"Modelo_2",0.156349514563107,-1.85566129989214,-1.42300636625775
100,"Estudo_CQ","Grandvale","Crescimento","Boi",334,7.6,0.02275449102,"Modelo_3",0.430673786407767,-0.84240435153777,-0.744385635536545
100,"Estudo_CQ","Grandvale","Crescimento","Boi",334,7.6,0.02275449102,"Modelo_4",0.549514563106796,-0.598720003020499,-0.54802994664677
100,"Estudo_CQ","Grandvale","Crescimento","Boi",334,7.6,0.02275449102,"Modelo_5",0.318409708737864,-1.14441633320963,-0.968641041392492
104,"Estudo_CS","Grandvale","Terminação","Boi",397,7.319,0.01843576826,"Modelo_1",0.561195626195047,-0.577685724449478,-0.530398320671898
104,"Estudo_CS","Grandvale","Terminação","Boi",397,7.319,0.01843576826,"Modelo_2",0.408682489842273,-0.894816732876883,-0.784775141073937
104,"Estudo_CS","Grandvale","Terminação","Boi",397,7.319,0.01843576826,"Modelo_3",0.521179612810726,-0.651660550362329,-0.591917157923313
104,"Estudo_CS","Grandvale","Terminação","Boi",397,7.319,0.01843576826,"Modelo_4",0.204381333652022,-1.58776774746453,-1.26313900749727
104,"Estudo_CS","Grandvale","Terminação","Boi",397,7.319,0.01843576826,"Modelo_5",0.468970766610916,-0.757214843798544,-0.677367543529287
108,"Estudo_AW","Grandvale","Terminação","Boi",375,6.145,0.01638666667,"Modelo_1",0.409269249632173,-0.893382027472565,-0.78367797591106
108,"Estudo_AW","Grandvale","Terminação","Boi",375,6.145,0.01638666667,"Modelo_2",0.290133643943109,-1.23741362097317,-1.0337022350183
108,"Estudo_AW","Grandvale","Terminação","Boi",375,6.145,0.01638666667,"Modelo_3",0.344445806768024,-1.06581851071997,-0.912220577101754
108,"Estudo_AW","Grandvale","Terminação","Boi",375,6.145,0.01638666667,"Modelo_4",0.0246689553702796,-3.70220969346876,-2.23553144604702
108,"Estudo_AW","Grandvale","Terminação","Boi",375,6.145,0.01638666667,"Modelo_5",0.292195929377146,-1.23033071071006,-1.02881061561132
109,"Estudo_AW","Grandvale","Terminação","Boi",373,6.231,0.01670509383,"Modelo_1",0.533818278005555,-0.627699801298654,-0.572140247123299
109,"Estudo_AW","Grandvale","Terminação","Boi",373,6.231,0.01670509383,"Modelo_2",0.402509456421108,-0.910036688185571,-0.796385297529981
109,"Estudo_AW","Grandvale","Terminação","Boi",373,6.231,0.01670509383,"Modelo_3",0.465258563682053,-0.765161977004667,-0.683692195282695
109,"Estudo_AW","Grandvale","Terminação","Boi",373,6.231,0.01670509383,"Modelo_4",0.120772384605211,-2.11384762387686,-1.5653871629028
109,"Estudo_AW","Grandvale","Terminação","Boi",373,6.231,0.01670509383,"Modelo_5",0.404101309350615,-0.90608966673811,-0.79337950179763
110,"Estudo_BM","Monção Dourada","Crescimento","Vaca",98,2.75,0.02806122449,"Modelo_1",0.3415625,-1.07422460061128,-0.918318512341046
110,"Estudo_BM","Monção Dourada","Crescimento","Vaca",98,2.75,0.02806122449,"Modelo_2",0.3168828125,-1.14922325010827,-0.97204864759145
110,"Estudo_BM","Monção Dourada","Crescimento","Vaca",98,2.75,0.02806122449,"Modelo_3",0.389113839285715,-0.943883332197471,-0.822015107972765
110,"Estudo_BM","Monção Dourada","Crescimento","Vaca",98,2.75,0.02806122449,"Modelo_4",0.0441406250000002,-3.12037471876126,-2.02616870101499
110,"Estudo_BM","Monção Dourada","Crescimento","Vaca",98,2.75,0.02806122449,"Modelo_5",0.0754464732142855,-2.58433183821021,-1.7981140094167
112,"Estudo_AK","Grandvale","Terminação","Boi",449,7.2,0.01603563474,"Modelo_1",0.0569105691056912,-2.8662742063171,-1.92262697482506
112,"Estudo_AK","Grandvale","Terminação","Boi",449,7.2,0.01603563474,"Modelo_2",0.147908351810791,-1.91116244155078,-1.4545506244326
112,"Estudo_AK","Grandvale","Terminação","Boi",449,7.2,0.01603563474,"Modelo_3",0.082409460458241,-2.49605503727061,-1.75691358595261
112,"Estudo_AK","Grandvale","Terminação","Boi",449,7.2,0.01603563474,"Modelo_4",0.276274944567628,-1.28635873314932,-1.06722224726765
112,"Estudo_AK","Grandvale","Terminação","Boi",449,7.2,0.01603563474,"Modelo_5",0.0743503325942352,-2.59896713272707,-1.80483974971974
113,"Estudo_AK","Grandvale","Terminação","Boi",449,7.8,0.01737193764,"Modelo_1",0.0500352360817477,-2.99502780011873,-1.97607808010483
113,"Estudo_AK","Grandvale","Terminação","Boi",449,7.8,0.01737193764,"Modelo_2",0.147202255109232,-1.91594775276917,-1.45724585733262
113,"Estudo_AK","Grandvale","Terminação","Boi",449,7.8,0.01737193764,"Modelo_3",0.0692741367159973,-2.66968365000692,-1.8369251243118
113,"Estudo_AK","Grandvale","Terminação","Boi",449,7.8,0.01737193764,"Modelo_4",0.252431289640592,-1.37661618753343,-1.1277589901824
113,"Estudo_AK","Grandvale","Terminação","Boi",449,7.8,0.01737193764,"Modelo_5",0.0696236786469345,-2.66465055905575,-1.83466395005222
115,"Estudo_AK","Grandvale","Terminação","Boi",449,7.9,0.01759465479,"Modelo_1",0.214326978625072,-1.54025249256878,-1.23341793679462
115,"Estudo_AK","Grandvale","Terminação","Boi",449,7.9,0.01759465479,"Modelo_2",0.295401502021953,-1.21941982419246,-1.02125494073569
115,"Estudo_AK","Grandvale","Terminação","Boi",449,7.9,0.01759465479,"Modelo_3",0.229404968226459,-1.472266417039,-1.19014867866332
115,"Estudo_AK","Grandvale","Terminação","Boi",449,7.9,0.01759465479,"Modelo_4",0.379318313113807,-0.969379550108717,-0.841150567418198
115,"Estudo_AK","Grandvale","Terminação","Boi",449,7.9,0.01759465479,"Modelo_5",0.230789139225881,-1.46625080253565,-1.18627741470167
116,"Estudo_CN","Reino Litoral","Terminação","Boi",655,10.2,0.01557251908,"Modelo_1",0.220952380952381,-1.50980807148526,-1.21415087196205
116,"Estudo_CN","Reino Litoral","Terminação","Boi",655,10.2,0.01557251908,"Modelo_2",0.31472380952381,-1.15605981992872,-0.976886610920451
116,"Estudo_CN","Reino Litoral","Terminação","Boi",655,10.2,0.01557251908,"Modelo_3",0.190328571428571,-1.65900337707129,-1.30691110056535
116,"Estudo_CN","Reino Litoral","Terminação","Boi",655,10.2,0.01557251908,"Modelo_4",0.0199999999999999,-3.91202300542815,-2.30250168429669
116,"Estudo_CN","Reino Litoral","Terminação","Boi",655,10.2,0.01557251908,"Modelo_5",0.115309523809524,-2.16013525486227,-1.58976770547902
118,"Estudo_CN","Reino Litoral","Terminação","Boi",677,10.3,0.01521418021,"Modelo_1",0.330081300813008,-1.10841628876473,-0.942963926097898
118,"Estudo_CN","Reino Litoral","Terminação","Boi",677,10.3,0.01521418021,"Modelo_2",0.411130081300813,-0.888845615045948,-0.780205727240074
118,"Estudo_CN","Reino Litoral","Terminação","Boi",677,10.3,0.01521418021,"Modelo_3",0.303451219512195,-1.19253440788418,-1.00253117577161
118,"Estudo_CN","Reino Litoral","Terminação","Boi",677,10.3,0.01521418021,"Modelo_4",0.120731707317073,-2.11418449012371,-1.56556582229232
118,"Estudo_CN","Reino Litoral","Terminação","Boi",677,10.3,0.01521418021,"Modelo_5",0.231275609756098,-1.46414516383013,-1.18492070902343
120,"Estudo_AV","Grandvale","Terminação","Boi",555,6.25,0.01126126126,"Modelo_1",0.168573224387178,-1.78038505749021,-1.37937488771399
120,"Estudo_AV","Grandvale","Terminação","Boi",555,6.25,0.01126126126,"Modelo_2",0.0682589566310496,-2.68444662083795,-1.84353789909478
120,"Estudo_AV","Grandvale","Terminação","Boi",555,6.25,0.01126126126,"Modelo_3",0.110928975487115,-2.19886514294433,-1.60990889945135
120,"Estudo_AV","Grandvale","Terminação","Boi",555,6.25,0.01126126126,"Modelo_4",0.145191703331238,-1.92970031781599,-1.46497021642717
120,"Estudo_AV","Grandvale","Terminação","Boi",555,6.25,0.01126126126,"Modelo_5",0.246501571338781,-1.40038691092019,-1.14343147111939
121,"Estudo_AV","Grandvale","Terminação","Boi",555,6.25,0.01126126126,"Modelo_1",0.0666666666666666,-2.70805020110221,-1.85404998856108
121,"Estudo_AV","Grandvale","Terminação","Boi",555,6.25,0.01126126126,"Modelo_2",0.146787148594378,-1.91877171026892,-1.45883458165351
121,"Estudo_AV","Grandvale","Terminação","Boi",555,6.25,0.01126126126,"Modelo_3",0.112706827309237,-2.18296528027493,-1.60166859858154
121,"Estudo_AV","Grandvale","Terminação","Boi",555,6.25,0.01126126126,"Modelo_4",0.317269076305221,-1.14800504399769,-0.971185530452973
121,"Estudo_AV","Grandvale","Terminação","Boi",555,6.25,0.01126126126,"Modelo_5",0.004425702811245,-5.42032618573398,-2.67768128926886
123,"Estudo_D","Monção Dourada","Crescimento","Novilho",238,3,0.01260504202,"Modelo_1",0.148529411764706,-1.90697228132889,-1.4521874192408
123,"Estudo_D","Monção Dourada","Crescimento","Novilho",238,3,0.01260504202,"Modelo_2",0.170367647058823,-1.76979654729177,-1.37315816639027
123,"Estudo_D","Monção Dourada","Crescimento","Novilho",238,3,0.01260504202,"Modelo_3",0.0885029411764705,-2.42471949388804,-1.72281357822263
123,"Estudo_D","Monção Dourada","Crescimento","Novilho",238,3,0.01260504202,"Modelo_4",0.305147058823529,-1.1869614584994,-0.998631083692699
123,"Estudo_D","Monção Dourada","Crescimento","Novilho",238,3,0.01260504202,"Modelo_5",0.224019117647059,-1.49602388413026,-1.2053693651596
124,"Estudo_AS","Península Matina","Crescimento","Boi",392,6,0.01530612245,"Modelo_1",0.0378821143081432,-3.27327619627304,-2.08477450923675
124,"Estudo_AS","Península Matina","Crescimento","Boi",392,6,0.01530612245,"Modelo_2",0.117435324644502,-2.14186752549676,-1.58018617904392
124,"Estudo_AS","Península Matina","Crescimento","Boi",392,6,0.01530612245,"Modelo_3",0.0470734848481056,-3.05604539087075,-2.0006969982751
124,"Estudo_AS","Península Matina","Crescimento","Boi",392,6,0.01530612245,"Modelo_4",0.0709086006817487,-2.64636354558329,-1.82641949961293
124,"Estudo_AS","Península Matina","Crescimento","Boi",392,6,0.01530612245,"Modelo_5",0.0674732737781399,-2.69602370353774,-1.84870316957243
125,"Estudo_AS","Península Matina","Crescimento","Boi",392,6,0.01530612245,"Modelo_1",0.0192846402872021,-3.94844633996144,-2.31370426532848
125,"Estudo_AS","Península Matina","Crescimento","Boi",392,6,0.01530612245,"Modelo_2",0.0649954324432591,-2.73343828165927,-1.86527404015052
125,"Estudo_AS","Península Matina","Crescimento","Boi",392,6,0.01530612245,"Modelo_3",0.00954714038838771,-4.65151360510026,-2.50759824830215
125,"Estudo_AS","Península Matina","Crescimento","Boi",392,6,0.01530612245,"Modelo_4",0.134539440602363,-2.00589788424702,-1.50719517864607
125,"Estudo_AS","Península Matina","Crescimento","Boi",392,6,0.01530612245,"Modelo_5",0.0120647554413344,-4.41746685020305,-2.44753613532861
126,"Estudo_AS","Península Matina","Crescimento","Boi",392,6,0.01530612245,"Modelo_1",0.295601669956662,-1.21874244054427,-1.02078504376329
126,"Estudo_AS","Península Matina","Crescimento","Boi",392,6,0.01530612245,"Modelo_2",0.188474182052118,-1.66879424671542,-1.31285449841476
126,"Estudo_AS","Península Matina","Crescimento","Boi",392,6,0.01530612245,"Modelo_3",0.283224439268135,-1.26151562403517,-1.05026998019121
126,"Estudo_AS","Península Matina","Crescimento","Boi",392,6,0.01530612245,"Modelo_4",0.442100798715013,-0.816217371512773,-0.72396651680318
126,"Estudo_AS","Península Matina","Crescimento","Boi",392,6,0.01530612245,"Modelo_5",0.255753792481946,-1.36354004539643,-1.11908987643363
127,"Estudo_AS","Península Matina","Crescimento","Boi",392,6,0.01530612245,"Modelo_1",0.137171073944945,-1.98652641722346,-1.49655178937801
127,"Estudo_AS","Península Matina","Crescimento","Boi",392,6,0.01530612245,"Modelo_2",0.043143501046317,-3.14322348585932,-2.03509819194565
127,"Estudo_AS","Península Matina","Crescimento","Boi",392,6,0.01530612245,"Modelo_3",0.126307373286851,-2.06903687217806,-1.54145979368036
127,"Estudo_AS","Península Matina","Crescimento","Boi",392,6,0.01530612245,"Modelo_4",0.265755789019992,-1.32517747829088,-1.09345945304605
127,"Estudo_AS","Península Matina","Crescimento","Boi",392,6,0.01530612245,"Modelo_5",0.102195930987724,-2.28086341621528,-1.65178704560324
128,"Estudo_CE","Campo Rico","Crescimento","Novilho",290,5.89,0.02031034483,"Modelo_1",0.251454138702461,-1.38049465715398,-1.13032377370353
128,"Estudo_CE","Campo Rico","Crescimento","Novilho",290,5.89,0.02031034483,"Modelo_2",0.149782997762863,-1.89856771392094,-1.44743836940856
128,"Estudo_CE","Campo Rico","Crescimento","Novilho",290,5.89,0.02031034483,"Modelo_3",0.233601789709172,-1.45413736663116,-1.1784607530334
128,"Estudo_CE","Campo Rico","Crescimento","Novilho",290,5.89,0.02031034483,"Modelo_4",0.383557046979866,-0.958266915704639,-0.832828287975067
128,"Estudo_CE","Campo Rico","Crescimento","Novilho",290,5.89,0.02031034483,"Modelo_5",0.095559284116331,-2.34800844800999,-1.68532041554074
130,"Estudo_CE","Campo Rico","Crescimento","Novilho",290,5.95,0.02051724138,"Modelo_1",0.077511961722488,-2.55732300972647,-1.78562413459528
130,"Estudo_CE","Campo Rico","Crescimento","Novilho",290,5.95,0.02051724138,"Modelo_2",0.0108803827751196,-4.52079385663647,-2.47457295718283
130,"Estudo_CE","Campo Rico","Crescimento","Novilho",290,5.95,0.02051724138,"Modelo_3",0.0629282296650717,-2.76576041365099,-1.87944048755723
130,"Estudo_CE","Campo Rico","Crescimento","Novilho",290,5.95,0.02051724138,"Modelo_4",0.195693779904306,-1.63120418891606,-1.28994056598401
130,"Estudo_CE","Campo Rico","Crescimento","Novilho",290,5.95,0.02051724138,"Modelo_5",0.0562583732057417,-2.87780039198475,-1.92749656981782
131,"Estudo_CE","Campo Rico","Crescimento","Novilho",290,5.49,0.01893103448,"Modelo_1",0.0016838166510757,-6.38669224612297,-2.84268855047601
131,"Estudo_CE","Campo Rico","Crescimento","Novilho",290,5.49,0.01893103448,"Modelo_2",0.0741384471468663,-2.60182102635526,-1.8061478370982
131,"Estudo_CE","Campo Rico","Crescimento","Novilho",290,5.49,0.01893103448,"Modelo_3",0.0177362020579981,-4.03214741419817,-2.3389887011253
131,"Estudo_CE","Campo Rico","Crescimento","Novilho",290,5.49,0.01893103448,"Modelo_4",0.0784845650140318,-2.54485329755188,-1.77982344494905
131,"Estudo_CE","Campo Rico","Crescimento","Novilho",290,5.49,0.01893103448,"Modelo_5",0.126071094480823,-2.07090928924398,-1.54246605141247
133,"Estudo_BA","Ilhota Central","Crescimento","Boi",542,13,0.02398523985,"Modelo_1",0.0164948453608247,-4.10470734925765,-2.36039969322685
133,"Estudo_BA","Ilhota Central","Crescimento","Boi",542,13,0.02398523985,"Modelo_2",0.120515463917526,-2.1159772030194,-1.56651629656438
133,"Estudo_BA","Ilhota Central","Crescimento","Boi",542,13,0.02398523985,"Modelo_3",0.0934536082474227,-2.37029013429657,-1.69629983072478
133,"Estudo_BA","Ilhota Central","Crescimento","Boi",542,13,0.02398523985,"Modelo_4",0.407216494845361,-0.898410306596306,-0.787521190111162
133,"Estudo_BA","Ilhota Central","Crescimento","Boi",542,13,0.02398523985,"Modelo_5",0.0885731958762887,-2.42392599675541,-1.72243014974471
135,"Estudo_BA","Ilhota Central","Crescimento","Boi",542,13.6,0.02509225092,"Modelo_1",0.0875,-2.43611648561857,-1.72831069937003
135,"Estudo_BA","Ilhota Central","Crescimento","Boi",542,13.6,0.02509225092,"Modelo_2",0.21275,-1.54763751152865,-1.2380651614227
135,"Estudo_BA","Ilhota Central","Crescimento","Boi",542,13.6,0.02509225092,"Modelo_3",0.0176339285714285,-4.03793047294201,-2.34071231155782
135,"Estudo_BA","Ilhota Central","Crescimento","Boi",542,13.6,0.02509225092,"Modelo_4",0.275,-1.29098418131557,-1.07036460035499
135,"Estudo_BA","Ilhota Central","Crescimento","Boi",542,13.6,0.02509225092,"Modelo_5",0.02695,-3.61377198162713,-2.20601550294812
136,"Estudo_BA","Ilhota Central","Crescimento","Boi",542,13.8,0.02546125461,"Modelo_1",0.0929824561403508,-2.37534444727647,-1.69878017368935
136,"Estudo_BA","Ilhota Central","Crescimento","Boi",542,13.8,0.02546125461,"Modelo_2",0.21819298245614,-1.52237536716295,-1.22212554727655
136,"Estudo_BA","Ilhota Central","Crescimento","Boi",542,13.8,0.02546125461,"Modelo_3",0.0232894736842105,-3.75975379370059,-2.2543204069009
136,"Estudo_BA","Ilhota Central","Crescimento","Boi",542,13.8,0.02546125461,"Modelo_4",0.271052631578947,-1.3054422644908,-1.08015880124357
136,"Estudo_BA","Ilhota Central","Crescimento","Boi",542,13.8,0.02546125461,"Modelo_5",0.0341087719298246,-3.37820068642972,-2.12346371737411
138,"Estudo_BF","Campo Rico","Crescimento","Novilho",417,9.8,0.02350119904,"Modelo_1",0.0586666666666667,-2.83588357261209,-1.90970648699026
138,"Estudo_BF","Campo Rico","Crescimento","Novilho",417,9.8,0.02350119904,"Modelo_2",0.0660533333333332,-2.71729278246914,-1.8581460262462
138,"Estudo_BF","Campo Rico","Crescimento","Novilho",417,9.8,0.02350119904,"Modelo_3",0.0842553333333333,-2.47390340809352,-1.74640261967964
138,"Estudo_BF","Campo Rico","Crescimento","Novilho",417,9.8,0.02350119904,"Modelo_4",0.372,-0.98886142470899,-0.855673802737296
138,"Estudo_BF","Campo Rico","Crescimento","Novilho",417,9.8,0.02350119904,"Modelo_5",0.036662,-3.30601448268496,-2.09697718983384
139,"Estudo_BF","Campo Rico","Crescimento","Novilho",417,10.3,0.02470023981,"Modelo_1",0.077124183006536,-2.56233838992082,-1.78795108859103
139,"Estudo_BF","Campo Rico","Crescimento","Novilho",417,10.3,0.02470023981,"Modelo_2",0.0531895424836602,-2.93389347181294,-1.95095594407763
139,"Estudo_BF","Campo Rico","Crescimento","Novilho",417,10.3,0.02470023981,"Modelo_3",0.144199346405229,-1.93655858669892,-1.46881038552365
139,"Estudo_BF","Campo Rico","Crescimento","Novilho",417,10.3,0.02470023981,"Modelo_4",0.413725490196079,-0.882552592242304,-0.775381107382918
139,"Estudo_BF","Campo Rico","Crescimento","Novilho",417,10.3,0.02470023981,"Modelo_5",0.0903967320261438,-2.40354716239072,-1.71255148441459
144,"Estudo_AT","Monção Dourada","Maturo","Não especificado",271.3,4.68,0.01725027645,"Modelo_1",0.2298671875,-1.47025358249707,-1.18885412501351
144,"Estudo_AT","Monção Dourada","Maturo","Não especificado",271.3,4.68,0.01725027645,"Modelo_2",0.278220390625,-1.27934170733689,-1.06244681463563
144,"Estudo_AT","Monção Dourada","Maturo","Não especificado",271.3,4.68,0.01725027645,"Modelo_3",0.1455765625,-1.92705312801757,-1.4634858535618
144,"Estudo_AT","Monção Dourada","Maturo","Não especificado",271.3,4.68,0.01725027645,"Modelo_4",0.22258984375,-1.50242446674312,-1.20945150744465
144,"Estudo_AT","Monção Dourada","Maturo","Não especificado",271.3,4.68,0.01725027645,"Modelo_5",0.24240098828125,-1.41716194772743,-1.15442449197192
145,"Estudo_AT","Monção Dourada","Maturo","Não especificado",273,4.67,0.01710622711,"Modelo_1",0.23081640625,-1.46613266260246,-1.18620131744032
145,"Estudo_AT","Monção Dourada","Maturo","Não especificado",273,4.67,0.01710622711,"Modelo_2",0.27897501953125,-1.27663303689962,-1.06060073972206
145,"Estudo_AT","Monção Dourada","Maturo","Não especificado",273,4.67,0.01710622711,"Modelo_3",0.146620703125,-1.91990627763824,-1.45947249661898
145,"Estudo_AT","Monção Dourada","Maturo","Não especificado",273,4.67,0.01710622711,"Modelo_4",0.2242509765625,-1.49498942325896,-1.20470887403889
145,"Estudo_AT","Monção Dourada","Maturo","Não especificado",273,4.67,0.01710622711,"Modelo_5",0.24195548828125,-1.41900150246526,-1.1556266268572
146,"Estudo_AT","Monção Dourada","Maturo","Não especificado",271.6,4.7,0.01730486009,"Modelo_1",0.22796875,-1.47854672082498,-1.19418283232361
146,"Estudo_AT","Monção Dourada","Maturo","Não especificado",271.6,4.7,0.01730486009,"Modelo_2",0.2767111328125,-1.2847811587648,-1.0661495057977
146,"Estudo_AT","Monção Dourada","Maturo","Não especificado",271.6,4.7,0.01730486009,"Modelo_3",0.14348828125,-1.94150191088019,-1.47157341864433
146,"Estudo_AT","Monção Dourada","Maturo","Não especificado",271.6,4.7,0.01730486009,"Modelo_4",0.219267578125,-1.51746247705534,-1.21901161352394
146,"Estudo_AT","Monção Dourada","Maturo","Não especificado",271.6,4.7,0.01730486009,"Modelo_5",0.2403769375,-1.42554701478326,-1.15989869287703
147,"Estudo_AT","Monção Dourada","Maturo","Não especificado",272.8,4.68,0.01715542522,"Modelo_1",0.241715384615385,-1.41999434160047,-1.15627516400141
147,"Estudo_AT","Monção Dourada","Maturo","Não especificado",272.8,4.68,0.01715542522,"Modelo_2",0.289324692307692,-1.24020571873187,-1.03562766695722
147,"Estudo_AT","Monção Dourada","Maturo","Não especificado",272.8,4.68,0.01715542522,"Modelo_3",0.158721538461538,-1.84060394256451,-1.41435750388609
147,"Estudo_AT","Monção Dourada","Maturo","Não especificado",272.8,4.68,0.01715542522,"Modelo_4",0.23455,-1.45008649420767,-1.1758404269914
147,"Estudo_AT","Monção Dourada","Maturo","Não especificado",272.8,4.68,0.01715542522,"Modelo_5",0.252892761538462,-1.37478974754872,-1.12655015428184
148,"Estudo_CG","Terra Nortenha","Crescimento","Boi",501.2,9.62,0.01919393456,"Modelo_1",0.614678899082569,-0.486655262838177,-0.452797801328099
148,"Estudo_CG","Terra Nortenha","Crescimento","Boi",501.2,9.62,0.01919393456,"Modelo_2",0.426397278631069,-0.852383788348174,-0.752124916692525
148,"Estudo_CG","Terra Nortenha","Crescimento","Boi",501.2,9.62,0.01919393456,"Modelo_3",0.616408102257499,-0.48384603114252,-0.450369150560347
148,"Estudo_CG","Terra Nortenha","Crescimento","Boi",501.2,9.62,0.01919393456,"Modelo_4",0.348644469642305,-1.0537025876457,-0.903404359543465
148,"Estudo_CG","Terra Nortenha","Crescimento","Boi",501.2,9.62,0.01919393456,"Modelo_5",0.633664261416349,-0.456236020934909,-0.426390378379037
150,"Estudo_CG","Terra Nortenha","Crescimento","Boi",529.1,11.07,0.02092232092,"Modelo_1",0.31143093964283,-1.16657766792552,-0.984310317080809
150,"Estudo_CG","Terra Nortenha","Crescimento","Boi",529.1,11.07,0.02092232092,"Modelo_2",0.146920352648632,-1.91786465775699,-1.45832443160633
150,"Estudo_CG","Terra Nortenha","Crescimento","Boi",529.1,11.07,0.02092232092,"Modelo_3",0.32580626930902,-1.12145234018466,-0.952293963730452
150,"Estudo_CG","Terra Nortenha","Crescimento","Boi",529.1,11.07,0.02092232092,"Modelo_4",0.134443523472233,-2.00661106795756,-1.50758584844722
150,"Estudo_CG","Terra Nortenha","Crescimento","Boi",529.1,11.07,0.02092232092,"Modelo_5",0.338600030140909,-1.08293572026684,-0.924621517741383
151,"Estudo_BQ","Baixo Reino","Crescimento","Novilha",558,10.43,0.01869175627,"Modelo_1",0.369848484848485,-0.994661857621556,-0.859981503037532
151,"Estudo_BQ","Baixo Reino","Crescimento","Novilha",558,10.43,0.01869175627,"Modelo_2",0.446582575757576,-0.806130955658343,-0.716058811127238
151,"Estudo_BQ","Baixo Reino","Crescimento","Novilha",558,10.43,0.01869175627,"Modelo_3",0.310485984848485,-1.1696165159913,-0.986450838439505
151,"Estudo_BQ","Baixo Reino","Crescimento","Novilha",558,10.43,0.01869175627,"Modelo_4",0.170340909090909,-1.7699535023637,-1.37325046204761
151,"Estudo_BQ","Baixo Reino","Crescimento","Novilha",558,10.43,0.01869175627,"Modelo_5",0.289895075757576,-1.23823622920232,-1.03426967363811
152,"Estudo_BQ","Baixo Reino","Crescimento","Novilha",594,8.1,0.01363636364,"Modelo_1",0.379372197309417,-0.969237504847941,-0.841044364330101
152,"Estudo_BQ","Baixo Reino","Crescimento","Novilha",594,8.1,0.01363636364,"Modelo_2",0.444511210762332,-0.810780003283609,-0.719706616883156
152,"Estudo_BQ","Baixo Reino","Crescimento","Novilha",594,8.1,0.01363636364,"Modelo_3",0.322657847533632,-1.13116281277106,-0.95922017557141
152,"Estudo_BQ","Baixo Reino","Crescimento","Novilha",594,8.1,0.01363636364,"Modelo_4",0.237219730941704,-1.43876843259587,-1.16850238488714
152,"Estudo_BQ","Baixo Reino","Crescimento","Novilha",594,8.1,0.01363636364,"Modelo_5",0.262325112107623,-1.33817065857669,-1.10217338430397
153,"Estudo_CL","Terra Nortenha","Terminação","Boi",513.3,8.57,0.01669588934,"Modelo_1",0.281494661921708,-1.26764179456014,-1.05446205743044
153,"Estudo_CL","Terra Nortenha","Terminação","Boi",513.3,8.57,0.01669588934,"Modelo_2",0.141973309608541,-1.9521161995509,-1.47749236698005
153,"Estudo_CL","Terra Nortenha","Terminação","Boi",513.3,8.57,0.01669588934,"Modelo_3",0.255266903914591,-1.3654455991954,-1.12035532270212
153,"Estudo_CL","Terra Nortenha","Terminação","Boi",513.3,8.57,0.01669588934,"Modelo_4",0.0369395017793594,-3.298473791596,-2.09417712994375
153,"Estudo_CL","Terra Nortenha","Terminação","Boi",513.3,8.57,0.01669588934,"Modelo_5",0.299036298932384,-1.20719031184832,-1.01275668346404
154,"Estudo_CL","Terra Nortenha","Terminação","Boi",512.2,8.12,0.01585318235,"Modelo_1",0.109569685292229,-2.21119453677642,-1.61627175824379
154,"Estudo_CL","Terra Nortenha","Terminação","Boi",512.2,8.12,0.01585318235,"Modelo_2",0.203180475272961,-1.5936606541495,-1.2667956129343
